timestamp,dissolved_oxygen,pH,temperature,OD600,agitation,feeding_rate
2024-01-17T22:45:00,58.48,5.562,28.15,17.038,192.2,4.88
2024-01-17T22:50:00,55.95,5.625,27.98,17.487,190.8,5.09
2024-01-17T22:55:00,57.53,5.582,27.54,17.182,200.8,5.22
2024-01-17T23:00:00,56.42,5.614,28.06,17.343,201.0,4.89
2024-01-17T23:05:00,58.08,5.556,28.43,17.302,199.5,4.91
2024-01-17T23:10:00,56.11,5.604,27.91,17.415,199.7,5.05
2024-01-17T23:15:00,53.57,5.548,28.28,17.308,199.3,4.95
2024-01-17T23:20:00,54.96,5.521,27.97,17.059,197.0,4.9
2024-01-17T23:25:00,57.14,5.645,27.55,17.251,205.8,5.1
2024-01-17T23:30:00,56.92,5.569,28.06,17.143,207.5,5.06
2024-01-17T23:35:00,55.98,5.538,27.94,17.334,206.0,4.85
2024-01-17T23:40:00,56.84,5.553,27.76,17.098,197.9,4.86
2024-01-17T23:45:00,57.72,5.544,27.52,17.109,196.8,5.07
2024-01-17T23:50:00,55.99,5.584,27.48,17.224,202.5,5.04
2024-01-17T23:55:00,58.21,5.549,28.34,17.19,200.8,4.97
2024-01-18T00:00:00,56.56,5.62,27.68,17.247,196.2,5.1
2024-01-18T00:05:00,58.08,5.634,27.88,17.159,203.4,4.88
2024-01-18T00:10:00,57.05,5.598,27.81,17.36,191.7,5.05
2024-01-18T00:15:00,56.29,5.612,28.06,16.936,209.7,5.1
2024-01-18T00:20:00,56.83,5.583,27.53,17.146,195.3,4.94
2024-01-18T00:25:00,56.87,5.577,27.5,16.937,202.0,5.07
2024-01-18T00:30:00,56.33,5.602,28.2,17.275,201.5,4.92
2024-01-18T00:35:00,58.63,5.567,28.63,17.281,197.4,5.0
2024-01-18T00:40:00,57.19,5.532,27.84,17.137,194.5,5.01
2024-01-18T00:45:00,57.84,5.514,28.61,17.385,201.5,4.92
2024-01-18T00:50:00,57.15,5.565,28.06,17.258,197.0,4.96
2024-01-18T00:55:00,54.75,5.59,28.18,17.13,202.6,5.08
2024-01-18T01:00:00,56.12,5.611,27.59,17.28,195.5,4.9
2024-01-18T01:05:00,58.35,5.6,28.32,17.392,195.6,5.03
2024-01-18T01:10:00,58.22,5.582,27.88,17.209,202.7,5.09
2024-01-18T01:15:00,56.87,5.554,27.25,17.126,201.0,5.06
2024-01-18T01:20:00,54.05,5.576,27.33,17.264,206.8,4.89
2024-01-18T01:25:00,58.41,5.559,27.66,17.412,201.8,4.92
2024-01-18T01:30:00,56.29,5.533,27.33,17.237,201.1,4.94
2024-01-18T01:35:00,58.07,5.622,27.92,17.137,198.3,5.05
2024-01-18T01:40:00,57.38,5.603,28.2,17.015,190.3,4.92
2024-01-18T01:45:00,57.21,5.601,28.45,17.085,197.5,4.95
2024-01-18T01:50:00,57.52,5.625,28.09,17.388,194.2,4.87
2024-01-18T01:55:00,58.08,5.623,28.55,16.981,204.2,5.12
2024-01-18T02:00:00,55.37,5.613,28.13,17.125,200.5,5.04
2024-01-18T02:05:00,59.04,5.627,28.16,17.259,204.2,5.05
2024-01-18T02:10:00,58.27,5.546,28.32,17.14,194.0,5.03
2024-01-18T02:15:00,57.98,5.587,27.52,17.081,202.1,4.94
2024-01-18T02:20:00,57.16,5.6,27.71,17.338,197.1,4.95
2024-01-18T02:25:00,59.69,5.564,28.32,17.333,189.2,4.88
2024-01-18T02:30:00,55.16,5.541,28.12,17.059,198.9,5.04
2024-01-18T02:35:00,57.6,5.608,27.98,17.305,194.1,5.11
2024-01-18T02:40:00,55.82,5.584,27.73,17.112,197.9,5.03
2024-01-18T02:45:00,55.89,5.574,28.32,17.251,202.5,5.21
2024-01-18T02:50:00,58.97,5.548,28.23,17.374,199.7,4.94
2024-01-18T02:55:00,58.68,5.604,27.74,17.221,203.7,4.94
2024-01-18T03:00:00,56.82,5.583,28.23,17.226,194.8,5.19
2024-01-18T03:05:00,56.4,5.601,28.18,16.919,199.5,4.99
2024-01-18T03:10:00,56.96,5.632,28.25,17.252,204.4,4.9
2024-01-18T03:15:00,56.87,5.56,28.11,17.177,197.3,5.07
2024-01-18T03:20:00,59.91,5.563,28.07,17.027,204.0,4.94
2024-01-18T03:25:00,55.5,5.634,28.0,17.314,197.0,4.97
2024-01-18T03:30:00,56.49,5.568,27.93,17.306,194.1,5.18
2024-01-18T03:35:00,58.62,5.597,27.7,17.098,200.0,5.08
2024-01-18T03:40:00,59.18,5.622,28.28,17.153,197.7,4.89
2024-01-18T03:45:00,57.7,5.608,27.35,17.088,200.0,5.02
2024-01-18T03:50:00,59.35,5.604,28.39,17.136,198.9,5.09
2024-01-18T03:55:00,59.4,5.559,27.92,17.422,198.3,5.05
2024-01-18T04:00:00,56.18,5.594,27.39,17.278,207.2,4.95
2024-01-18T04:05:00,56.99,5.626,27.15,17.182,199.9,4.99
2024-01-18T04:10:00,60.06,5.565,28.23,17.104,201.8,5.13
2024-01-18T04:15:00,56.38,5.625,28.13,17.07,192.3,4.95
2024-01-18T04:20:00,58.75,5.572,27.13,17.227,202.6,4.88
2024-01-18T04:25:00,53.26,5.617,28.04,16.865,198.9,5.14
2024-01-18T04:30:00,59.95,5.551,27.99,17.261,191.9,4.98
2024-01-18T04:35:00,58.47,5.594,28.19,17.127,203.5,5.22
2024-01-18T04:40:00,56.14,5.6,27.76,17.115,207.4,4.97
2024-01-18T04:45:00,56.85,5.615,27.95,17.076,196.8,5.17
2024-01-18T04:50:00,57.63,5.613,27.51,17.031,202.4,4.89
2024-01-18T04:55:00,56.14,5.614,28.33,17.281,204.3,5.03
2024-01-18T05:00:00,56.73,5.638,27.79,17.122,194.8,5.07
2024-01-18T05:05:00,56.19,5.551,27.86,17.035,199.6,5.02
2024-01-18T05:10:00,58.41,5.588,27.94,17.296,202.6,5.13
2024-01-18T05:15:00,56.93,5.564,27.57,17.171,203.3,5.06
2024-01-18T05:20:00,57.45,5.637,27.85,17.237,204.8,5.0
2024-01-18T05:25:00,58.55,5.607,28.11,17.057,200.4,5.0
2024-01-18T05:30:00,59.45,5.616,28.03,17.505,205.0,5.05
2024-01-18T05:35:00,57.23,5.593,27.05,17.149,201.1,4.95
2024-01-18T05:40:00,57.72,5.559,27.99,17.383,194.8,5.05
2024-01-18T05:45:00,59.14,5.572,28.01,17.186,193.2,5.07
2024-01-18T05:50:00,58.46,5.596,28.12,17.218,208.0,4.97
2024-01-18T05:55:00,56.1,5.57,28.03,17.16,205.5,4.97
2024-01-18T06:00:00,57.13,5.58,28.09,17.102,192.5,5.13
2024-01-18T06:05:00,58.84,5.558,28.2,17.036,203.4,5.04
2024-01-18T06:10:00,58.14,5.561,27.92,16.985,205.1,5.08
2024-01-18T06:15:00,56.32,5.616,28.01,17.135,188.4,5.08
2024-01-18T06:20:00,59.59,5.564,27.05,17.128,201.4,5.03
2024-01-18T06:25:00,56.33,5.679,27.91,16.876,203.7,4.93
2024-01-18T06:30:00,57.56,5.589,27.88,16.815,199.4,5.03
2024-01-18T06:35:00,55.93,5.612,27.42,17.104,189.7,5.07
2024-01-18T06:40:00,57.75,5.555,27.79,17.201,198.7,4.84
2024-01-18T06:45:00,58.83,5.64,27.87,17.013,203.8,4.81
2024-01-18T06:50:00,56.65,5.607,27.93,17.221,206.6,4.91
2024-01-18T06:55:00,57.45,5.593,27.94,17.214,195.8,5.0
2024-01-18T07:00:00,58.24,5.6,28.24,17.109,204.6,4.89
2024-01-18T07:05:00,56.11,5.616,28.19,17.248,190.4,5.01
2024-01-18T07:10:00,56.76,5.639,27.8,17.045,196.0,5.01
2024-01-18T07:15:00,57.7,5.633,28.16,17.217,189.1,4.95
2024-01-18T07:20:00,58.64,5.52,28.76,17.028,202.7,5.01
2024-01-18T07:25:00,61.45,5.625,28.28,17.288,200.7,4.99
2024-01-18T07:30:00,56.71,5.578,27.59,17.038,199.6,4.83
2024-01-18T07:35:00,57.9,5.604,27.84,17.136,215.4,5.14
2024-01-18T07:40:00,58.32,5.581,27.7,16.92,193.3,5.04
2024-01-18T07:45:00,59.43,5.629,28.41,17.002,195.7,5.05
2024-01-18T07:50:00,57.28,5.576,28.48,17.198,201.1,5.06
2024-01-18T07:55:00,56.17,5.583,27.96,16.978,194.7,5.0
2024-01-18T08:00:00,56.33,5.62,28.18,16.847,198.0,4.9
