timestamp,dissolved_oxygen,pH,temperature,OD600,agitation,feeding_rate
2024-01-27T22:45:00,53.92,5.482,28.01,13.453,195.5,4.24
2024-01-27T22:50:00,52.72,5.462,28.06,13.028,202.5,4.38
2024-01-27T22:55:00,52.33,5.398,27.82,13.548,200.3,4.21
2024-01-27T23:00:00,50.76,5.471,28.03,13.766,203.7,4.47
2024-01-27T23:05:00,47.53,5.515,28.46,13.727,297.6,4.37
2024-01-27T23:10:00,47.91,5.428,27.84,13.37,298.2,4.2
2024-01-27T23:15:00,52.3,5.427,28.16,13.404,203.4,4.71
2024-01-27T23:20:00,52.9,5.434,28.09,13.821,201.6,4.28
2024-01-27T23:25:00,49.23,5.451,28.17,13.743,298.6,4.33
2024-01-27T23:30:00,50.52,5.515,27.69,13.535,201.6,4.43
2024-01-27T23:35:00,52.59,5.421,28.42,13.351,194.3,4.28
2024-01-27T23:40:00,49.4,5.534,28.16,13.288,300.7,4.28
2024-01-27T23:45:00,50.62,5.498,27.74,13.767,196.8,4.5
2024-01-27T23:50:00,53.85,5.415,27.87,13.756,200.8,4.26
2024-01-27T23:55:00,47.13,5.428,27.85,13.869,285.8,4.19
2024-01-28T00:00:00,52.62,5.534,28.46,13.7,202.2,4.45
2024-01-28T00:05:00,46.61,5.4,28.03,13.573,303.1,4.45
2024-01-28T00:10:00,54.71,5.53,28.28,13.356,204.9,4.33
2024-01-28T00:15:00,52.96,5.486,28.11,13.798,199.4,4.29
2024-01-28T00:20:00,54.88,5.444,28.27,13.536,203.7,4.38
2024-01-28T00:25:00,51.88,5.532,28.13,13.866,199.9,4.3
2024-01-28T00:30:00,52.25,5.407,27.93,13.533,196.0,4.53
2024-01-28T00:35:00,49.97,5.541,27.96,13.846,295.1,4.56
2024-01-28T00:40:00,52.57,5.446,27.75,13.45,203.6,4.41
2024-01-28T00:45:00,54.02,5.41,27.65,13.226,206.0,4.28
2024-01-28T00:50:00,54.2,5.451,27.93,13.027,198.4,4.5
2024-01-28T00:55:00,56.15,5.398,28.13,13.378,203.2,4.36
2024-01-28T01:00:00,55.14,5.42,27.82,13.316,204.4,4.48
2024-01-28T01:05:00,56.8,5.441,27.88,13.141,201.3,4.58
2024-01-28T01:10:00,49.16,5.502,28.22,13.985,299.3,4.61
2024-01-28T01:15:00,49.81,5.544,27.53,13.753,294.3,4.45
2024-01-28T01:20:00,52.25,5.464,28.43,13.975,198.5,4.32
2024-01-28T01:25:00,56.05,5.469,28.58,13.447,203.7,4.4
2024-01-28T01:30:00,51.07,5.436,29.34,13.551,205.1,4.63
2024-01-28T01:35:00,56.55,5.515,28.56,13.399,209.2,4.28
2024-01-28T01:40:00,50.78,5.424,28.1,13.288,197.2,4.81
2024-01-28T01:45:00,53.05,5.554,28.45,13.965,197.7,4.2
2024-01-28T01:50:00,51.63,5.476,28.03,13.486,200.3,4.58
2024-01-28T01:55:00,54.03,5.447,28.06,13.262,204.8,4.32
2024-01-28T02:00:00,52.86,5.444,28.27,13.47,196.4,4.42
2024-01-28T02:05:00,55.61,5.445,28.14,13.373,209.9,4.49
2024-01-28T02:10:00,56.93,5.513,27.99,13.781,203.2,4.31
2024-01-28T02:15:00,51.83,5.568,27.76,13.355,195.9,4.34
2024-01-28T02:20:00,53.54,5.516,28.2,13.655,193.1,4.38
2024-01-28T02:25:00,52.78,5.521,27.96,13.835,195.2,4.45
2024-01-28T02:30:00,51.99,5.477,28.15,13.309,192.0,4.5
2024-01-28T02:35:00,51.82,5.474,27.83,13.394,206.9,4.68
2024-01-28T02:40:00,52.19,5.425,28.02,13.791,199.2,4.41
2024-01-28T02:45:00,53.23,5.45,28.21,13.259,203.3,4.67
2024-01-28T02:50:00,54.25,5.435,27.63,13.239,197.9,4.66
2024-01-28T02:55:00,56.89,5.493,27.88,13.438,205.8,4.57
2024-01-28T03:00:00,57.57,5.48,28.01,13.311,195.7,4.68
2024-01-28T03:05:00,54.83,5.446,28.25,13.636,204.6,4.4
2024-01-28T03:10:00,54.74,5.398,28.05,13.199,197.8,4.68
2024-01-28T03:15:00,55.95,5.446,28.3,13.429,210.3,4.34
2024-01-28T03:20:00,59.66,5.472,28.02,13.582,203.9,4.51
2024-01-28T03:25:00,56.04,5.379,27.87,13.131,206.0,4.45
2024-01-28T03:30:00,55.5,5.431,27.63,13.358,201.4,4.47
2024-01-28T03:35:00,54.97,5.491,27.89,13.233,198.5,4.57
2024-01-28T03:40:00,52.92,5.499,28.17,13.78,204.4,4.51
2024-01-28T03:45:00,52.54,5.485,28.55,13.305,197.6,4.62
2024-01-28T03:50:00,53.85,5.538,28.23,13.436,193.8,4.41
2024-01-28T03:55:00,53.94,5.419,27.75,13.791,203.5,4.65
2024-01-28T04:00:00,59.21,5.507,27.93,13.511,195.9,4.35
2024-01-28T04:05:00,52.56,5.546,28.44,13.582,203.2,4.32
2024-01-28T04:10:00,56.51,5.445,28.34,13.354,202.4,4.51
2024-01-28T04:15:00,53.49,5.479,28.31,13.346,195.6,4.46
2024-01-28T04:20:00,55.21,5.43,27.61,13.513,203.4,4.27
2024-01-28T04:25:00,53.39,5.402,27.86,13.791,201.9,4.42
2024-01-28T04:30:00,55.42,5.462,27.72,13.505,198.5,4.71
2024-01-28T04:35:00,49.23,5.521,28.08,13.879,304.6,4.42
2024-01-28T04:40:00,55.11,5.429,27.58,13.101,193.4,4.59
2024-01-28T04:45:00,55.58,5.502,27.87,13.529,199.6,4.42
2024-01-28T04:50:00,51.66,5.489,28.32,13.449,195.9,4.69
2024-01-28T04:55:00,54.4,5.396,27.46,13.521,200.7,4.62
2024-01-28T05:00:00,57.63,5.505,27.73,13.343,200.2,4.87
2024-01-28T05:05:00,55.08,5.458,28.21,13.214,206.3,4.44
2024-01-28T05:10:00,58.91,5.476,28.24,13.744,197.0,4.5
2024-01-28T05:15:00,55.73,5.527,27.97,13.451,207.7,4.73
2024-01-28T05:20:00,52.79,5.445,27.76,13.681,204.7,4.32
2024-01-28T05:25:00,51.54,5.51,28.01,13.641,206.7,4.67
2024-01-28T05:30:00,57.28,5.48,27.65,13.811,194.7,4.19
2024-01-28T05:35:00,54.16,5.448,27.95,13.243,202.5,4.45
2024-01-28T05:40:00,53.91,5.433,27.92,13.233,206.7,4.46
2024-01-28T05:45:00,57.27,5.448,27.67,13.883,199.7,4.67
2024-01-28T05:50:00,56.11,5.528,27.77,13.373,196.6,4.61
2024-01-28T05:55:00,52.54,5.458,27.98,13.517,192.2,4.61
2024-01-28T06:00:00,47.84,5.473,27.78,13.374,308.4,4.41
2024-01-28T06:05:00,55.26,5.445,27.77,13.233,202.5,4.34
2024-01-28T06:10:00,58.02,5.5,27.92,13.151,200.0,4.58
2024-01-28T06:15:00,52.45,5.491,27.85,13.697,199.1,4.52
2024-01-28T06:20:00,55.83,5.497,27.55,13.476,193.2,4.44
2024-01-28T06:25:00,52.27,5.465,27.84,13.888,197.2,4.53
2024-01-28T06:30:00,55.23,5.439,28.83,13.79,200.4,4.41
2024-01-28T06:35:00,53.17,5.55,27.74,13.792,207.2,4.53
2024-01-28T06:40:00,58.52,5.424,28.38,13.763,193.0,4.34
2024-01-28T06:45:00,55.39,5.477,27.95,13.291,200.7,4.59
2024-01-28T06:50:00,56.74,5.558,27.99,13.621,197.4,4.59
2024-01-28T06:55:00,52.77,5.521,27.96,13.212,194.0,4.28
2024-01-28T07:00:00,56.88,5.527,28.03,13.479,210.0,4.48
2024-01-28T07:05:00,48.55,5.456,28.26,13.436,307.8,4.38
2024-01-28T07:10:00,56.7,5.477,27.32,13.57,201.2,4.61
2024-01-28T07:15:00,53.79,5.424,27.23,13.252,205.1,4.5
2024-01-28T07:20:00,56.31,5.461,27.98,13.824,202.8,4.65
2024-01-28T07:25:00,56.88,5.463,27.7,13.536,199.7,4.53
2024-01-28T07:30:00,51.4,5.497,27.88,13.192,199.2,4.45
2024-01-28T07:35:00,57.27,5.421,27.84,13.803,204.3,4.59
2024-01-28T07:40:00,51.88,5.446,27.84,13.451,201.4,4.76
2024-01-28T07:45:00,52.15,5.472,28.31,13.304,192.8,4.72
2024-01-28T07:50:00,52.82,5.405,28.21,13.419,199.1,4.53
2024-01-28T07:55:00,53.77,5.456,27.97,13.254,196.7,4.27
2024-01-28T08:00:00,51.44,5.486,27.47,14.069,190.0,4.51
2024-01-28T08:05:00,57.36,5.496,27.96,13.494,195.3,4.72
2024-01-28T08:10:00,51.74,5.48,28.04,13.662,198.3,4.62
2024-01-28T08:15:00,54.13,5.466,28.45,13.639,204.7,4.51
2024-01-28T08:20:00,55.35,5.51,27.17,13.085,201.3,4.44
2024-01-28T08:25:00,52.55,5.472,28.42,13.4,197.8,4.64
2024-01-28T08:30:00,56.31,5.479,28.11,13.268,200.0,4.6
2024-01-28T08:35:00,51.43,5.498,27.39,12.87,197.3,4.49
2024-01-28T08:40:00,53.08,5.491,28.3,13.261,195.2,4.41
2024-01-28T08:45:00,49.2,5.486,28.28,13.281,305.1,4.37
2024-01-28T08:50:00,54.72,5.517,28.05,13.163,201.4,4.67
2024-01-28T08:55:00,54.19,5.553,27.94,13.277,193.7,4.4
2024-01-28T09:00:00,55.5,5.439,28.08,13.232,196.3,4.18
2024-01-28T09:05:00,55.05,5.503,27.8,13.511,196.1,4.56
2024-01-28T09:10:00,54.75,5.499,27.9,13.782,192.3,4.65
2024-01-28T09:15:00,56.34,5.472,28.18,13.644,204.5,4.74
2024-01-28T09:20:00,54.9,5.421,28.05,13.661,201.3,4.61
2024-01-28T09:25:00,54.56,5.575,27.47,13.742,202.1,4.38
2024-01-28T09:30:00,54.33,5.415,27.95,13.007,200.2,4.67
2024-01-28T09:35:00,56.85,5.485,28.31,13.096,197.8,4.3
2024-01-28T09:40:00,51.91,5.502,28.44,13.16,197.2,4.59
2024-01-28T09:45:00,55.24,5.511,27.57,13.09,199.0,4.61
2024-01-28T09:50:00,57.85,5.497,28.22,12.772,197.9,4.24
2024-01-28T09:55:00,54.68,5.483,28.33,13.551,203.8,4.79
2024-01-28T10:00:00,53.32,5.473,28.12,13.464,205.1,4.28
2024-01-28T10:05:00,58.51,5.471,28.28,13.43,202.5,4.64
2024-01-28T10:10:00,53.09,5.483,27.54,13.245,198.7,4.54
2024-01-28T10:15:00,55.83,5.51,28.35,13.828,195.2,4.48
2024-01-28T10:20:00,54.76,5.532,28.29,13.971,192.6,4.55
2024-01-28T10:25:00,55.69,5.448,27.66,13.457,197.6,4.49
2024-01-28T10:30:00,59.05,5.545,28.26,13.69,195.0,4.44
2024-01-28T10:35:00,53.55,5.509,28.22,13.469,202.7,4.65
2024-01-28T10:40:00,57.09,5.451,27.72,13.217,202.7,4.68
2024-01-28T10:45:00,55.05,5.497,28.04,13.53,194.4,4.31
2024-01-28T10:50:00,55.2,5.484,28.2,13.401,198.9,4.58
2024-01-28T10:55:00,59.13,5.487,28.7,13.385,201.8,4.47
2024-01-28T11:00:00,51.8,5.439,27.74,13.214,202.0,4.42
2024-01-28T11:05:00,57.94,5.48,28.62,13.458,194.1,4.48
2024-01-28T11:10:00,57.18,5.383,27.57,13.293,199.5,4.73
2024-01-28T11:15:00,52.04,5.43,28.5,13.464,196.9,4.36
2024-01-28T11:20:00,57.37,5.541,27.71,13.745,192.4,4.52
2024-01-28T11:25:00,55.93,5.551,27.48,13.487,204.3,4.34
2024-01-28T11:30:00,54.06,5.448,27.82,13.603,192.8,4.51
2024-01-28T11:35:00,56.91,5.513,28.51,13.235,201.8,4.58
2024-01-28T11:40:00,53.74,5.418,28.06,13.723,192.9,4.87
2024-01-28T11:45:00,60.03,5.488,28.17,13.734,197.7,4.63
2024-01-28T11:50:00,49.46,5.449,27.56,13.132,307.4,4.77
2024-01-28T11:55:00,58.1,5.528,27.53,13.089,198.0,4.41
2024-01-28T12:00:00,52.44,5.481,27.79,13.572,202.4,4.47
2024-01-28T12:05:00,54.74,5.577,27.87,13.282,194.8,4.59
2024-01-28T12:10:00,52.05,5.586,27.89,13.369,198.1,4.52
2024-01-28T12:15:00,51.46,5.498,28.63,13.79,200.6,4.31
2024-01-28T12:20:00,55.72,5.546,27.9,13.26,204.1,4.28
2024-01-28T12:25:00,54.18,5.551,28.02,13.073,201.4,4.54
2024-01-28T12:30:00,53.91,5.517,27.75,13.647,209.9,4.38
2024-01-28T12:35:00,56.53,5.49,28.1,13.198,201.1,4.34
2024-01-28T12:40:00,57.32,5.548,27.84,13.758,202.1,4.53
2024-01-28T12:45:00,57.93,5.495,27.54,13.648,208.9,4.58
2024-01-28T12:50:00,56.25,5.419,28.32,13.256,192.6,4.47
2024-01-28T12:55:00,57.68,5.492,28.19,13.447,199.9,4.5
2024-01-28T13:00:00,54.93,5.411,27.77,13.41,201.2,4.46
2024-01-28T13:05:00,54.64,5.448,27.85,13.355,198.5,4.5
2024-01-28T13:10:00,54.97,5.441,27.58,13.477,213.0,4.33
2024-01-28T13:15:00,56.56,5.504,28.16,13.271,197.8,4.54
2024-01-28T13:20:00,54.7,5.499,28.32,13.4,199.9,4.5
2024-01-28T13:25:00,57.58,5.559,27.47,13.626,204.5,4.59
2024-01-28T13:30:00,55.99,5.535,27.75,13.185,202.2,4.63
2024-01-28T13:35:00,55.12,5.502,27.76,13.142,195.6,4.48
2024-01-28T13:40:00,56.9,5.45,28.2,13.562,195.8,4.26
2024-01-28T13:45:00,57.99,5.518,28.0,13.298,197.9,4.44
2024-01-28T13:50:00,53.07,5.473,27.94,13.404,193.2,4.37
2024-01-28T13:55:00,55.51,5.475,27.73,13.471,207.9,4.37
2024-01-28T14:00:00,54.4,5.491,28.14,13.434,193.1,4.5
2024-01-28T14:05:00,59.47,5.483,28.01,13.645,211.1,4.67
2024-01-28T14:10:00,54.13,5.532,27.7,13.237,205.4,4.55
2024-01-28T14:15:00,54.96,5.461,28.44,13.491,198.8,4.44
2024-01-28T14:20:00,55.98,5.443,27.83,13.355,196.9,4.63
2024-01-28T14:25:00,51.61,5.401,27.56,13.173,206.8,4.5
2024-01-28T14:30:00,56.77,5.492,27.98,13.484,205.2,4.52
2024-01-28T14:35:00,56.98,5.462,27.85,13.685,196.4,4.68
2024-01-28T14:40:00,53.79,5.505,27.97,13.278,201.5,4.78
2024-01-28T14:45:00,55.66,5.427,27.85,13.573,203.6,4.32
2024-01-28T14:50:00,55.64,5.493,27.8,13.849,202.5,4.33
2024-01-28T14:55:00,58.59,5.535,27.58,13.853,201.0,4.68
2024-01-28T15:00:00,53.38,5.461,27.86,13.498,197.0,4.73
2024-01-28T15:05:00,57.12,5.433,27.71,12.932,190.0,4.42
2024-01-28T15:10:00,56.25,5.437,28.31,13.703,206.2,4.52
2024-01-28T15:15:00,57.51,5.522,27.76,13.819,203.1,4.53
2024-01-28T15:20:00,54.14,5.497,27.75,13.477,189.3,4.65
2024-01-28T15:25:00,55.93,5.506,28.1,13.021,198.6,4.54
2024-01-28T15:30:00,57.35,5.57,28.07,13.464,200.3,4.36
2024-01-28T15:35:00,57.21,5.483,28.16,13.455,198.5,4.6
2024-01-28T15:40:00,57.74,5.497,27.69,13.562,196.9,4.59
2024-01-28T15:45:00,54.96,5.513,27.83,13.906,195.1,4.4
2024-01-28T15:50:00,58.79,5.392,27.92,12.885,194.1,4.37
2024-01-28T15:55:00,56.2,5.449,27.82,13.663,196.2,4.49
2024-01-28T16:00:00,60.03,5.406,27.99,13.391,198.4,4.64
2024-01-28T16:05:00,57.1,5.508,27.72,13.431,206.1,4.62
2024-01-28T16:10:00,58.63,5.512,28.44,13.556,201.9,4.47
2024-01-28T16:15:00,55.74,5.47,28.49,13.347,201.5,4.51
2024-01-28T16:20:00,62.51,5.442,27.75,13.435,193.1,4.47
2024-01-28T16:25:00,54.77,5.469,28.04,13.402,197.5,4.55
2024-01-28T16:30:00,57.35,5.533,28.33,13.596,201.4,4.48
2024-01-28T16:35:00,54.95,5.47,28.22,13.171,201.7,4.6
2024-01-28T16:40:00,59.06,5.475,27.67,13.082,197.8,4.87
2024-01-28T16:45:00,55.12,5.485,27.96,13.255,196.1,4.52
2024-01-28T16:50:00,56.57,5.444,27.9,13.583,197.2,4.51
2024-01-28T16:55:00,55.54,5.49,28.53,13.639,204.4,4.59
2024-01-28T17:00:00,56.98,5.405,28.25,13.779,192.0,4.57
2024-01-28T17:05:00,54.84,5.478,27.77,12.952,198.3,4.65
2024-01-28T17:10:00,57.13,5.451,27.94,13.176,201.6,4.35
2024-01-28T17:15:00,57.02,5.545,27.98,13.041,197.7,4.52
2024-01-28T17:20:00,56.47,5.381,27.68,13.347,195.8,4.52
2024-01-28T17:25:00,57.36,5.507,27.61,13.375,207.2,4.69
2024-01-28T17:30:00,56.69,5.469,28.04,13.049,205.3,4.82
2024-01-28T17:35:00,56.61,5.48,28.05,13.5,206.8,4.49
2024-01-28T17:40:00,52.32,5.519,28.07,13.131,196.8,4.65
2024-01-28T17:45:00,55.67,5.495,27.89,13.234,201.2,4.67
2024-01-28T17:50:00,57.08,5.504,28.05,13.071,204.4,4.51
2024-01-28T17:55:00,57.6,5.473,28.09,13.435,198.7,4.48
2024-01-28T18:00:00,57.06,5.5,28.12,13.253,199.9,4.26
2024-01-28T18:05:00,56.15,5.507,27.82,13.332,194.0,4.59
2024-01-28T18:10:00,56.4,5.484,28.0,13.262,197.8,4.35
2024-01-28T18:15:00,54.67,5.504,28.12,13.429,197.1,4.32
2024-01-28T18:20:00,54.85,5.525,28.58,13.867,203.9,4.45
2024-01-28T18:25:00,54.17,5.537,28.17,13.305,197.4,4.34
2024-01-28T18:30:00,58.27,5.503,28.06,13.022,195.9,4.28
2024-01-28T18:35:00,56.16,5.538,27.88,13.535,198.8,4.61
2024-01-28T18:40:00,57.86,5.484,28.18,13.482,205.5,4.48
2024-01-28T18:45:00,59.1,5.468,28.19,13.201,199.7,4.22
2024-01-28T18:50:00,49.88,5.409,28.16,13.569,302.6,4.4
2024-01-28T18:55:00,50.4,5.53,28.07,13.347,199.8,4.5
2024-01-28T19:00:00,56.04,5.414,28.66,13.424,206.0,4.31
2024-01-28T19:05:00,55.58,5.547,27.35,13.234,197.5,4.24
2024-01-28T19:10:00,55.06,5.502,27.82,13.247,196.2,4.59
2024-01-28T19:15:00,57.37,5.491,27.83,13.412,199.4,4.58
2024-01-28T19:20:00,57.03,5.513,28.02,12.819,199.3,4.12
2024-01-28T19:25:00,60.17,5.5,27.91,13.209,200.1,4.55
2024-01-28T19:30:00,55.64,5.518,28.5,13.455,205.0,4.85
2024-01-28T19:35:00,59.94,5.464,28.11,13.158,203.7,4.42
2024-01-28T19:40:00,58.22,5.467,28.5,13.324,193.1,4.79
2024-01-28T19:45:00,55.98,5.481,27.85,13.529,199.3,4.49
2024-01-28T19:50:00,60.62,5.509,27.75,13.585,197.3,4.47
2024-01-28T19:55:00,53.55,5.594,28.09,13.069,195.8,4.62
2024-01-28T20:00:00,53.74,5.464,28.5,13.035,198.7,4.13
